,education_id,user_id,is_bad_user_v1,is_bad_user_v2,is_platform_user,uri,campus,startdate,enddate,degree,degree_level,field,sequenceno,degree_raw,field_raw,campus_cleaned,university_priname_usa,university_priname_world,university_priname,university_name,universityurl,universityuri,location_country,university_location,campus_country_v1,university_country,world_rank,us_rank,rsid,school_name,parent_rsid,parent_school_name,school_prestige,description
78,-6845549609634258850,640814952,False,False,False,linkedin.com/in/cerib,University College Dublin,2003-01-01,2006-01-31,Bachelor,3,empty,1,Bachelor of Arts (B.A.),Philosophy & English Literature,university college dublin,,University College Dublin,University College Dublin,University College Dublin,,,Ireland,"Dublin, dublin",Ireland,Ireland,294.0,,-721862.0,university college dublin,-6874550.0,university college dublin,,"Directed one play that ran for a week under the UCD Drama Society, Dramsoc, and produced two more. I also appeared as an actor in a number of different productions."
79,-4035137604097636878,316164876,False,False,False,linkedin.com/in/meredithereese,Coaches Training Institute (Co-Active Training Institute),,,empty,0,empty,1,CPCC - Certified Professional CoActive Coach,,coaches training institute co active training institute,,,,coaches training institute co active training institute,,,,,,,,,,,,,,
80,4904945757233057924,242556949,False,False,False,linkedin.com/in/lilygoldman,Stanford University,,,empty,0,empty,2,Summer Quarter,,stanford university,Stanford University,Stanford University,Stanford University,Stanford University,https://www.linkedin.com/school/stanford-university/,linkedin.com/school/stanford-university,United States,"Stanford, CA",United States,United States,2.0,4.0,-237244.0,stanford university,-237244.0,stanford university,0.972616,
81,-4467851681684227294,707247953,False,False,False,linkedin.com/in/katarinar,The Norwegian School in London,,,empty,0,empty,1,,,the norwegian school in london,,,,the norwegian school in london,https://www.linkedin.com/school/rotterdam-school-of-management-erasmus-university/,linkedin.com/school/rotterdam-school-of-management-erasmus-university,,,,,,,,,,,,
82,-518526136277510050,472864759,False,False,False,linkedin.com/in/jeremygalossi,Rutgers University,,,empty,0,empty,1,,,rutgers university,Rutgers University-New Brunswick,"Rutgers, the State University of New Jersey",Rutgers University New Brunswick,Rutgers University New Brunswick,,,,,United States,,166.0,147.0,-823152.0,rutgers university,-823152.0,rutgers the state university of new jersey,0.95309,
83,-2189123949494443216,594668664,False,False,False,linkedin.com/in/bridget-wang-03576b16b,New Jersey Institute of Technology,,,Master,4,Engineering,1,Master's degree,Computer Science,new jersey institute of technology,New Jersey Institute of Technology,New Jersey Institute of Technology,New Jersey Institute of Technology,New Jersey Institute of Technology,,linkedin.com/school/njit/,United States,"Newark, nj",United States,United States,564.0,193.0,-784519.0,new jersey institute of technology,-784519.0,new jersey institute of technology,0.925604,
84,977929850941403307,643312830,False,False,False,linkedin.com/in/yenaskim,Columbia Business School,,,Doctor,6,Marketing,1,Ph.D.,Quantitative Marketing,columbia business school,,,,columbia business school,,,,,United States,,,,-475163.0,columbia business school,-1233791.0,columbia university in the city of new york,,
85,6449576117663919695,150031376,False,False,False,linkedin.com/in/tatiana-su,"University of California, Berkeley",2015-01-01,2019-01-01,Bachelor,3,empty,1,Bachelor’s Degree,"English, Creative Writing",university of california berkeley,"University of California, Berkeley","University of California, Berkeley",University of California Berkeley,University of California Berkeley,https://www.linkedin.com/school/uc-berkeley/,linkedin.com/school/uc-berkeley,United States,"Berkeley, CA",United States,,7.0,34.0,-922326.0,university of california berkeley,-922326.0,university of california berkeley,0.969104,"Activities and Societies: Cal Queer & Asian, The Beet of Berkeley"
86,2359644036283239419,2050755952,False,False,False,linkedin.com/in/min-z-0a3aa223b,"University of California, Los Angeles",,,Master,4,empty,1,Master's degree,Design and Analysis,university of california los angeles,"University of California, Los Angeles","University of California, Los Angeles",UCLA Anderson School of Management,UCLA Anderson School of Management,,,United States,"Los Angeles, CA",United States,,15.0,26.0,-1083701.0,university of california los angeles,-1083701.0,university of california los angeles,0.970972,
87,-6767580746682999029,489599806,False,False,False,linkedin.com/in/elenaalimin,Yale Young Global Scholars,,,empty,0,empty,1,,,yale young global scholars,,,,yale young global scholars,https://www.linkedin.com/school/yaleygs/,linkedin.com/school/yaleygs,,,United States,,,,-1642424.0,yale young global scholars,-822141.0,yale university,,
88,4866036040862044874,2000782320,False,False,False,linkedin.com/in/joceykn,Harvard University,,,Bachelor,3,empty,2,Bachelor of Arts (B.A.),"Psychology, Social and Cognitive Neuroscience",harvard university,Harvard University,Harvard University,Harvard University,Harvard University,https://www.linkedin.com/school/harvard-university/,linkedin.com/school/harvard-university,United States,"Cambridge, Massachusetts",United States,United States,3.0,1.0,-629335.0,harvard university,-629335.0,harvard university,0.97032,
89,-1163191064502648578,35981739,False,False,False,linkedin.com/in/seun-adekunle,University of Kentucky,2020-01-01,2024-01-01,Bachelor,3,Engineering,2,Bachelor's degree,Computer Science,university of kentucky,University of Kentucky,University of Kentucky,University of Cincinnati James L. Winkle College of Pharmacy,University of Cincinnati James L. Winkle College of Pharmacy,https://www.linkedin.com/school/universityofkentucky/,linkedin.com/school/universityofkentucky,United States,"Lexington, KY",United States,,447.0,316.0,-1219075.0,university of kentucky,-1219075.0,university of kentucky,0.920476,
90,1436068946324844213,280047726,False,False,False,linkedin.com/in/joeryvandruten,HU University of Applied Sciences Utrecht (Hogeschool Utrecht),1992-01-01,1996-01-01,Bachelor,3,empty,1,BA,Communication Systems,hu university of applied sciences utrecht hogeschool utrecht,,,Hogeschool Utrecht,Hogeschool Utrecht,,,,,Netherlands,Netherlands,,,-1135419.0,hu university of applied sciences utrecht hogeschool utrecht,-13840923.0,hogeschool utrecht,,
91,-4589393843017439735,719968797,False,False,False,linkedin.com/in/yuenhsi,Carleton College,2011-01-01,2015-01-31,empty,0,empty,2,,,carleton college,Carleton College,,Carleton College,Carleton College,,,United States,"Northfield, mn",United States,United States,,36.0,-812660.0,carleton college,-812660.0,carleton college,-0.234308,
92,1837023178852286770,2051606660,False,False,False,linkedin.com/in/marco-jett-jr-manalo-3490b8278,University of Pasig City,,,Bachelor,3,Engineering,1,Bachelor of Science - BS,Electrical and Electronics Engineering,university of pasig city,,,,university of pasig city,,,,,,,,,-20465735.0,young freshers jobs in phillipines,-20465735.0,,-0.932504,
93,902110541496188339,330289797,False,False,False,linkedin.com/in/lifei-yu,Academy of Art University,,,empty,0,empty,2,,,academy of art university,,,Academy of Art University,Academy of Art University,,,United States,"San Francisco, ca",United States,United States,,,-1075028.0,academy of art university,-1075028.0,academy of art university,-0.68419,"High School Adelaide, South Australia"
94,8983191245708329340,109397372,False,False,False,linkedin.com/in/sepehra,San Francisco State University,2011-01-01,2014-01-31,empty,0,empty,3,,,san francisco state university,San Francisco State University,,San Francisco State University,San Francisco State University,,,United States,"San Francisco, ca",United States,United States,,478.0,-533462.0,san francisco state university,-533462.0,san francisco state university,-0.605584,
95,152302197880136166,340272032,False,False,False,linkedin.com/in/michaelandrewarmstrong,San Francisco State University,2008-01-01,2010-01-01,Master,4,empty,4,Master in Art,International Relations,san francisco state university,San Francisco State University,,Foothill College,Foothill College,https://www.linkedin.com/school/foothill-college/,linkedin.com/school/foothill-college,United States,"San Francisco, ca",United States,,,478.0,-533462.0,san francisco state university,-533462.0,san francisco state university,-0.605584,"Activities and Societies: -Vice President of the Armenian Students' Society • Co-director of “Genocide Awareness Week” educational Symposium, responsible for congregating top scholars of ethnic conflict in Northern California, including Alexandre Kimenyi, Dr. Donald Rothschild, and Dr. Konnilyn Feig to speak to students on issues related to Genocide and ethnic conflict."
96,8210632086308860715,184766559,False,False,False,linkedin.com/in/perhenrikspedersen,City University of Hong Kong,,,Master,4,Business,6,Master of Science (MSc),Organizational Management,city university of hong kong,,City University of Hong Kong,City University of Hong Kong,City University of Hong Kong,https://www.linkedin.com/school/cityu/,linkedin.com/school/cityu,Hong Kong,"Kowloon Tong, Kowloon",Hong Kong,Hong Kong,126.0,,-171470.0,city university of hong kong,-171470.0,city university of hong kong,0.980144,
97,8675072378185716079,735056644,False,False,False,linkedin.com/in/ritaturner,New York University,2003-01-01,2004-01-01,empty,0,empty,2,Post-Baccalaureate Diploma,Credit Analysis,new york university,New York University,New York University,New York University,New York University,https://www.linkedin.com/school/new-york-university/,linkedin.com/school/new-york-university,United States,"New York, NY",United States,United States,26.0,27.0,-1165410.0,new york university,-1165410.0,new york university,0.966242,
98,7026500779378786829,405518784,False,False,False,linkedin.com/in/pierre-moungam-522778139,IME Cameroun,2018-01-01,2019-01-31,Master,4,Marketing,4,MASTER 2,"Marketing / gestion du marketing, général",ime cameroun,,,,ime cameroun,,,,,,,,,-694813.0,efrei paris,-694813.0,école d ingénieur généraliste en informatique et technologies du numérique,-0.56638,En charge de stocker les fonds
99,2230468668157276409,519671471,False,False,False,linkedin.com/in/lucia-r,University of Pennsylvania - The Wharton School,,,empty,0,Business,3,Leadership in the Business World,,university of pennsylvania the wharton school,,,The Wharton School,The Wharton School,https://www.linkedin.com/school/the-wharton-school/,linkedin.com/school/the-wharton-school,,,,,,,-147955.0,the wharton school,-922207.0,university of pennsylvania,,
100,5157770827287801183,3940803,False,False,False,linkedin.com/in/amanda-linden-99326,"San Francisco State University, Lam Family College of Business",,,MBA,5,Business,1,MBA,,san francisco state university lam family college of business,,,,san francisco state university lam family college of business,https://www.linkedin.com/school/san-francisco-state-university-college-of-business/,linkedin.com/school/san-francisco-state-university-college-of-business,,,United States,,,,-1004407.0,san francisco state university lam family college of business,-533462.0,san francisco state university,,
101,1920157192387907174,398323679,False,False,False,linkedin.com/in/shaheenpatel,University of Mumbai,,,Bachelor,3,Finance,1,Bachelor of Commerce (B.Com.),Accounting and Finance,university of mumbai,,University of Mumbai,College of Home Science Nirmala Niketan 38 New Marine Lines Mumbai 400 020,College of Home Science Nirmala Niketan 38 New Marine Lines Mumbai 400 020,https://www.linkedin.com/school/university-of-mumbai/,linkedin.com/school/university-of-mumbai,,,India,,1288.0,,-447427.0,university of mumbai,-447427.0,university of mumbai,0.764306,
102,5966753623707154326,281099794,False,False,False,linkedin.com/in/patrick-william-fuentes-go,Year Up,,,empty,0,empty,2,Cybersecurity,,year up,,,,year up,https://www.linkedin.com/school/year-up/,linkedin.com/school/year-up,,,United States,,,,-1291630.0,year up,-1291630.0,,-0.93477,
103,1934203092576556135,428279881,False,False,False,linkedin.com/in/kristin-robinson,,,,empty,0,empty,1,,,,,,,,,,,,,,,,,,,,,
104,7846273296548358468,482136919,False,False,False,linkedin.com/in/ahmednulla,,,,empty,0,empty,1,,,,,,,,,,,,,,,,,,,,,
105,-3820862825633184386,412496495,False,False,False,linkedin.com/in/tnkhalaf,Boston University,,,Bachelor,3,empty,2,Bachelor's degree,,boston university,Boston University,Boston University,Boston University,Boston University,https://www.linkedin.com/school/boston-university/,linkedin.com/school/boston-university,United States,"Boston, MA",United States,United States,54.0,40.0,-1352221.0,boston university,-1352221.0,boston university,0.961084,
106,8290380788141134155,187555483,False,False,False,linkedin.com/in/jack-kim-65504bbb,UC Irvine,2011-01-01,2015-01-31,empty,0,empty,1,,,uc irvine,,,University of California Irvine,University of California Irvine,https://www.linkedin.com/school/university-of-california-irvine/,linkedin.com/school/university-of-california-irvine,United States,"Irvine, CA",United States,,,,-194302.0,uc irvine,-194302.0,university of california irvine,0.958092,
107,6134511465877024712,371202380,False,False,False,linkedin.com/in/cliffchangsf,Caltech,2005-01-01,2009-01-31,empty,0,empty,1,,,caltech,California Institute of Technology,California Institute of Technology,California Institute of Technology,California Institute of Technology,https://www.linkedin.com/school/california-institute-of-technology/,linkedin.com/school/california-institute-of-technology,,,United States,United States,4.0,7.0,-364322.0,caltech,-364322.0,california institute of technology,0.980534,
